,Substrate,control_mean,AZ20_mean,AZ20_fold_change,AZ20_p-value,AZ20_ctrlCV,AZ20_treatCV,Phosphosite,Corrected P-Value,Hypothesis Rejected?,-Log10 Corrected P-Value
9842,PRCC,24579156415.0,26764593148.0,1.088914229,0.44658186299999997,0.149862503,0.105947215,S157,0.4550287139656207,False,0.3419611969179355
1190,BARD1,76025746.13,254006624.2,3.3410605889999996,0.00013597299999999998,0.40643291600000003,0.071549292,S364,0.4550287139656207,False,0.3419611969179355
9584,POLA1,83751324.34,144580879.2,1.726311559,0.103826556,0.593472844,0.162654886,S186,0.4550287139656207,False,0.3419611969179355
2906,CXCR4,20002227.86,1041071277.0,52.04776611,0.153758712,1.0507709170000001,1.04059471,S321,0.455116971111989,False,0.34187696954114327
6002,KDM1A,62606500.14,147410097.0,2.354549394,0.049091181,0.8132974609999999,0.211423976,T104,0.455116971111989,False,0.34187696954114327
1346,BCR,649374368.4,745841853.0,1.1485545,0.22684865199999998,0.138086444,0.115047618,S698,0.455116971111989,False,0.34187696954114327
8363,NOS1AP,65357556.84,6741458.768999999,0.10314735,0.066522111,0.6706859470000001,1.732050808,S194,0.45517041771451916,False,0.3418259712193673
1487,BTBD9,24853785.4,66416049.68,2.6722709890000003,0.45197028200000006,1.005976377,1.2941863390000001,S599,0.4554980633228968,False,0.34151346521121834
7535,MON2,2393462415.0,2963814909.0,1.238295989,0.167378741,0.195523355,0.141838201,S205,0.45554524821626763,False,0.34146847911982414
2715,CQ085_HUMAN,1021236978.0,1479704164.0,1.448933201,0.010065959000000001,0.104634285,0.125700985,S415,0.45554524821626763,False,0.34146847911982414
11207,RPRD2,3626943874.0,3032374752.0,0.8360688390000001,0.000317753,0.036339734,0.01513813,S766,0.4557058085678543,False,0.34131543572984063
3896,EPHB4,3893115945.0,3683530579.0,0.946165136,0.166279487,0.041326156,0.044793840999999994,T210,0.45603288929421354,False,0.34100383469541795
2720,CRABP2,1030883889.0,1057115522.0,1.025445768,0.8261204679999999,0.09250611199999999,0.16413719599999999,None,0.4561962894177524,False,0.3408482514836325
5355,HNRNPDL,122143283.9,91229723.43,0.746907407,0.146148417,0.113789209,0.316929213,None,0.4561962894177524,False,0.3408482514836325
4590,FZR_HUMAN,687609875.7,783080419.8,1.138844056,0.24208058100000002,0.07796481,0.147636846,S163,0.4563614454450162,False,0.34069105298684343
2377,CHAMP1,335409616.4,610414836.3,1.8199085730000002,0.071125518,0.6016746000000001,0.133110392,S445,0.4563614454450162,False,0.34069105298684343
8672,OSBPL3,151572722.5,43758632.13,0.288697276,0.042259610999999996,0.33388374600000004,1.190331751,S304,0.4563614454450162,False,0.34069105298684343
11755,SERBP1,275374600.0,48646023.22,0.176653995,0.013167845,0.407948432,0.230664653,S203,0.4563614454450162,False,0.34069105298684343
7053,MAPK8IP3,13882290.64,314563137.8,22.65931076,0.28836586,1.4775147169999998,1.4200490419999998,T1193,0.4563614454450162,False,0.34069105298684343
7913,NAV1,74868781.99,151638982.7,2.025396684,0.31531249899999997,1.000293189,0.629919376,S1000,0.4563614454450162,False,0.34069105298684343
202,ADNP,4260513149.0,4661568522.0,1.094133115,0.06359769400000001,0.04703410400000001,0.049582275,S709,0.4563614454450162,False,0.34069105298684343
4589,FZD6,462461301.5,799921532.8,1.729704799,0.06261696900000001,0.11499232300000001,0.31320386,S620,0.4563614454450162,False,0.34069105298684343
11733,SENP7,3603882.295,63104896.5,17.51025459,0.001212628,1.732050808,0.266638411,S25,0.45654594200460086,False,0.34051551308005734
469,ALYREF,5202563273.0,4518084823.0,0.868434382,0.564424313,0.24298363,0.327022111,None,0.45654594200460086,False,0.34051551308005734
7879,NAB2,2425237654.0,2974354100.0,1.226417582,0.009563324,0.028709403999999997,0.082107692,S171,0.45654594200460086,False,0.34051551308005734
2406,CHD4,1659845.301,416021195.9,250.6385358,0.019066007,1.68118026,0.5423856420000001,M1530,0.4566528712197892,False,0.3404138073667991
1427,BRD2,415779511.9,555011900.7,1.33487073,0.019859472,0.166873208,0.05848979,S633,0.4566528712197892,False,0.3404138073667991
751,ARHGAP29,86938806.51,38379536.99,0.441454611,0.43222172799999997,1.002872628,1.272038972,S499,0.4567969974126384,False,0.34027675942816343
1360,BIN1,1714128624.0,2141274557.0,1.249191296,0.255413104,0.065868943,0.269728767,S298,0.4567969974126384,False,0.34027675942816343
11386,RSF1,1022966782.0,712011998.1,0.6960265090000001,0.184650822,0.050607374000000004,0.49952033700000004,T1305,0.4567969974126384,False,0.34027675942816343
9929,PRKD1,2559691.19,8904134.751,3.478597256,0.16945406600000001,1.732050808,0.613855786,S549,0.4567969974126384,False,0.34027675942816343
2176,CDKL5,5423770.063999999,7332528.865,1.3519247269999999,0.644722255,0.978864547,0.5823845360000001,S714,0.45691871285675895,False,0.3401610552863554
10819,RCHY1,43698371178.0,53513808886.0,1.224617931,0.14078723099999998,0.17789126800000002,0.118240093,S257,0.45691871285675895,False,0.3401610552863554
3277,DNAJB11,6155580522.0,6943820520.0,1.12805291,0.068889306,0.081170327,0.05213741,None,0.45691871285675895,False,0.3401610552863554
8210,NFIC,12760021.12,40427375.41,3.168284364,0.272596771,0.743364685,0.953036806,S487,0.45691871285675895,False,0.3401610552863554
3276,DNAJB1,255268019.9,334510121.3,1.310427062,0.165967266,0.143803354,0.23598491,None,0.45691871285675895,False,0.3401610552863554
1973,CD2BP2,1534970176.0,1501302274.0,0.9780660870000001,0.729444827,0.08547564099999999,0.062029637,S195,0.45691871285675895,False,0.3401610552863554
1972,CD2BP2,52616517.62,17704568.21,0.33648308600000004,0.211100696,0.7475978670000001,1.008514914,None,0.45691871285675895,False,0.3401610552863554
7892,NANS,1418130195.0,1171382367.0,0.826004813,0.117811079,0.159571739,0.051472770999999994,None,0.45691871285675895,False,0.3401610552863554
7328,METTL3,935477481.3,1331699542.0,1.4235506130000002,0.113684626,0.319058705,0.165247548,S350,0.45691871285675895,False,0.3401610552863554
3012,DCP2,65132796.94,33955362.81,0.521325114,0.491932601,1.0047217179999999,1.0049361959999998,S249,0.45691871285675895,False,0.3401610552863554
6394,L1TD1,43668654.91,81650268.41,1.86976834,0.320548231,1.00263902,0.5160359489999999,S557,0.45691871285675895,False,0.3401610552863554
7321,METAP2,161575530.7,114195951.3,0.706765132,0.36351146700000003,0.111561815,0.71370944,None,0.45691871285675895,False,0.3401610552863554
10891,RFC1,1248400509.0,1406672305.0,1.126779663,0.38517393899999997,0.052862277,0.202744575,T110,0.45691871285675895,False,0.3401610552863554
499,ANAPC1,7512439.171,19108901.03,2.54363471,0.381632066,1.230883553,1.002873881,S688,0.45691871285675895,False,0.3401610552863554
6607,LMNA,13007302091.0,12976718080.0,0.997648704,0.9760535140000001,0.041673694,0.123596186,None,0.4569512587423429,False,0.3401301220048974
4762,GLRX5,90259289.97,70613330.7,0.7823386459999999,0.676664151,0.698116869,0.643241018,None,0.4572691612655034,False,0.33982808692859656
7023,MAP7D1,320402905.2,483816820.3,1.510026321,0.07771781,0.321847195,0.174197858,S123,0.4572691612655034,False,0.33982808692859656
2719,CRABP1,2940004098.0,2702384990.0,0.919177287,0.498664375,0.07774336400000001,0.19391551199999998,None,0.4572691612655034,False,0.33982808692859656
3973,ERF,22518525.39,43814003.68,1.945687069,0.169965113,0.847735483,0.31888210100000003,T3,0.4575985639000268,False,0.3395153471767291
1087,ATXN1,1697691075.0,1338000784.0,0.7881297159999999,0.19217911699999998,0.17018248,0.23198821100000003,S88,0.4575985639000268,False,0.3395153471767291
2647,COL14A1,3097814998.0,3775521862.0,1.218769315,0.057610428,0.133801499,0.074538167,None,0.4575985639000268,False,0.3395153471767291
3975,ERLIN1,2703230364.0,3115904882.0,1.152659767,0.48389781600000004,0.183596853,0.263065435,S324,0.4575985639000268,False,0.3395153471767291
3576,EEPD1,100757015.9,71797296.72,0.7125786340000001,0.597917825,0.589476239,0.9439296079999999,S173,0.4575985639000268,False,0.3395153471767291
10936,RGS14,146431659.3,258609482.5,1.766076296,0.240717934,0.584636238,0.472743216,S203,0.4576910391706403,False,0.33942759025314584
8951,PCLAF,101573005.0,87123299.36,0.85774069,0.431196672,0.280809865,0.093581295,None,0.45789688629994646,False,0.33923230966590223
1353,BET1L,1060423758.0,1521665842.0,1.434960157,0.036037194,0.030035555,0.194023053,S9,0.45795846155020087,False,0.339173912253013
8947,PCF11,113213203.5,88919131.3,0.7854130840000001,0.623265131,0.677418615,0.30331511899999997,T1530,0.4581513944060493,False,0.3389909873005812
10655,RBBP7,184038793.5,141437913.7,0.7685222829999999,0.545236322,0.523523242,0.44544674,None,0.4582698418739631,False,0.3388787221544664
11337,RRM2,3319509758.0,5415150134.0,1.6313102019999999,0.002801471,0.049584935999999996,0.134312187,T33,0.45851596404975925,False,0.3386455389949988
3736,EIF4G2,985745291.5,1099128761.0,1.11502309,0.53555468,0.155828703,0.233299223,None,0.4587976444873097,False,0.33837882047606527
11870,SGMS1,73508944567.0,19171080040.0,0.260799283,9.49e-07,0.059353607,0.084441982,S218,0.4587976444873097,False,0.33837882047606527
3503,ECD,112381126.5,148603399.4,1.322316335,0.124089505,0.106535159,0.222030475,S205,0.4587976444873097,False,0.33837882047606527
4092,FA21C_HUMAN,71807871.64,71676908.61,0.998176202,0.9973469979999999,0.661517906,0.628124337,S441,0.45885316728884146,False,0.3383262661797141
2671,COPZ1,93608303.8,34094848.42,0.364228888,0.077009523,0.329052148,1.093163251,None,0.45885316728884146,False,0.3383262661797141
10482,RANBP1,809780296.0,593421682.9,0.7328181309999999,0.088714611,0.21584088699999998,0.10030244699999999,S60,0.4594120547353255,False,0.33779761332831054
10982,RIF1,120364686.0,252164622.3,2.095005027,0.13432218099999998,0.384076643,0.490072257,S402,0.45942203970111883,False,0.33778817437611564
3348,DOCK7,205974930.8,115955632.3,0.562959929,0.272355398,0.273355373,1.001213111,S180,0.45942203970111883,False,0.33778817437611564
11079,RPA1,48673597.68,93627431.79,1.9235773859999998,0.009926256999999999,0.38753693,0.097762276,None,0.45942203970111883,False,0.33778817437611564
11706,SEMA4B,1403239787.0,1772973343.0,1.2634856559999998,0.07279413700000001,0.19774361,0.056071014,S788,0.4594848256066577,False,0.3377288265283876
4233,FAM231A,190182053.0,173655999.1,0.91310403,0.950919767,1.732050808,1.732050808,S52,0.45948900021394357,False,0.33772488080358576
2034,CDC42EP4,6319343741.0,7749957411.0,1.22638643,0.131611638,0.112546834,0.158597031,S118,0.45948900021394357,False,0.33772488080358576
2555,CLIP2,86937894.35,95794553.94,1.1018734079999999,0.604721255,0.31123697100000003,0.078847042,S923,0.45948900021394357,False,0.33772488080358576
10681,RBL2,513593578.9,684373149.7,1.332518898,0.252064373,0.44757106,0.059410621,T417,0.45980252734876303,False,0.33742864591883837
102,ACLY,1726862690.0,1735725125.0,1.0051321020000001,0.9882754859999999,0.260236045,0.516049455,M474,0.46042183931623704,False,0.33684408454358883
6238,KMT2A,118369460.7,196686893.2,1.661635459,0.194964743,0.43311150600000003,0.394515431,S518,0.46042183931623704,False,0.33684408454358883
2196,CDYL1_HUMAN,4518062681.0,4235850754.0,0.937536961,0.518375891,0.138148239,0.081185721,M423,0.46042183931623704,False,0.33684408454358883
1105,ATXN2L,7575780201.0,9563186492.0,1.262336847,0.029108171000000002,0.14275892199999998,0.056038933,M444,0.46047873596097694,False,0.33679041990368275
7244,MDFIC,62296533.53,76133966.0,1.22212203,0.6339016470000001,0.37646970799999996,0.546974201,S124,0.46047873596097694,False,0.33679041990368275
8670,OSBPL1A,438710858.5,468527131.5,1.06796338,0.705080011,0.294375546,0.033083667000000004,S499,0.4605742078281623,False,0.33670038619710013
10417,RAD18,1011539028.0,1775400693.0,1.755147992,0.0219166,0.116289763,0.233447655,S103,0.4605742078281623,False,0.33670038619710013
10043,PRRC2A,1277185330.0,1417057215.0,1.109515731,0.644347892,0.32348823,0.19710181300000001,S1691,0.4605742078281623,False,0.33670038619710013
10044,PRRC2A,768438937.9,822185363.3,1.06994235,0.887377207,0.304851737,0.711365735,S2113,0.4605742078281623,False,0.33670038619710013
3884,EPB41L4B,15317566.54,5670998.731000001,0.370228438,0.09427403300000001,0.34949726,1.14469579,S650,0.4606202675166931,False,0.3366569567820978
854,ARHGEF6,617614962.8,714895894.7,1.157510646,0.5305060229999999,0.089402439,0.345669083,S488,0.4606202675166931,False,0.3366569567820978
7864,NAA25,605412954.9,459218966.9,0.75852187,0.067817265,0.103547275,0.206958685,S691,0.4606202675166931,False,0.3366569567820978
1961,CCZ1B,57649350.59,93335136.05,1.6190145269999998,0.18831612600000003,0.356990495,0.38793492,S368,0.46071514124105967,False,0.33656751457739364
4109,FAM102A,478072082.6,559699124.6,1.170742122,0.13435103,0.08923205599999999,0.12454028,S189,0.4610874183583157,False,0.33621672816468645
9685,PPIA,13729053416.0,17684594278.0,1.288114609,0.104454331,0.10321262099999999,0.186133183,M142,0.4615551587593328,False,0.3357763906004652
980,ATAD2B,1437328674.0,1408303601.0,0.979806238,0.883143314,0.084869697,0.216054845,S318,0.46163167306802544,False,0.3357044013974516
2675,CORO1B,109133586.2,21195207.07,0.19421342,0.107334195,0.7327676209999999,0.434640701,None,0.46184747734188264,False,0.33550142419548284
11908,SH3BP5L,121161677.7,123400113.4,1.018474783,0.976270073,0.351657099,0.952658668,S362,0.46184747734188264,False,0.33550142419548284
4711,GGT1,74062168.12,86137025.93,1.163036785,0.64894631,0.18471279300000001,0.481454919,None,0.46184747734188264,False,0.33550142419548284
123,ACTA2,143026852.6,28838219.18,0.201628007,0.043853692,0.521611468,0.758996518,M46,0.4623098551648179,False,0.3350668485085352
11213,RPRD2,456965396.2,456480311.0,0.9989384640000001,0.99661401,0.057008192,0.412165158,T763,0.4623098551648179,False,0.3350668485085352
11214,RPRD2,694066365.5,700662810.0,1.009504054,0.957870752,0.230206577,0.18888339,Y592,0.4623098551648179,False,0.3350668485085352
2524,CLASRP,3920650677.0,4023485386.0,1.02622899,0.669519929,0.058825920999999996,0.080347536,S547,0.4625786159263269,False,0.33481444765673707
2067,CDCA7L,7992447.16,2890762.4439999997,0.361686776,0.410570399,1.081983025,1.732050808,S261,0.463044334469517,False,0.3343774251943871
1016,ATG9A,1845931839.0,1734831754.0,0.939813549,0.7320519459999999,0.098448504,0.290883819,S828,0.463044334469517,False,0.3343774251943871
3826,ENO2,815010035.9,682861603.1,0.83785668,0.10580507800000001,0.09976876400000001,0.12985408699999998,None,0.4635312768346519,False,0.33392095645277214
5814,IRX6,450659035.5,201949116.4,0.44811953299999996,0.12774404,0.034475206,1.205088363,S393,0.46362131385846084,False,0.3338366066205597
9896,PRKAB2,243935306.5,391498650.7,1.604928194,0.330349187,0.201115956,0.603587085,S108,0.46362131385846084,False,0.3338366066205597
10864,REPS1,21521155.34,80744473.76,3.7518651989999996,0.019760364,1.0332354190000002,0.294258106,S272,0.46439882691543727,False,0.33310888597221455
6161,KIF21A,6527649861.0,7117741307.0,1.0903987590000002,0.146507048,0.09037656699999999,0.023405667,S1239,0.46439882691543727,False,0.33310888597221455
8538,NUP188,19848698.08,24705595.46,1.244696018,0.836653506,1.3351546440000002,1.1620098859999999,S1523,0.4644574552983934,False,0.3330540615957806
3170,DGKZ,11793392919.0,13051494936.0,1.106678547,0.053166667,0.060693844000000004,0.042716533,S37,0.4650707038823375,False,0.33248101706334254
7452,MKI67,355944925.6,511437764.6,1.436845219,0.16230499,0.462252591,0.076152512,S2466,0.4654773667261247,False,0.33210143121308217
9206,PHACTR2,1702135124.0,780353746.5,0.458455816,0.013598925,0.246190226,0.250803533,T25,0.4655122251514196,False,0.3320689092130672
3527,EDN3,2145394488.0,1174375588.0,0.547393775,0.0036739740000000004,0.12318992,0.214673102,S34,0.465910220322403,False,0.3316977626555801
8624,OFD1,305386559.5,340395989.4,1.1146397209999999,0.454182619,0.215215342,0.110894409,S789,0.465910220322403,False,0.3316977626555801
11824,SF3B1,1198718649.0,1100789090.0,0.9183048,0.33015902399999997,0.094419615,0.10286157800000001,T426,0.465910220322403,False,0.3316977626555801
2410,CHD4,9053583.387,478309174.7,52.83092387,0.011167658,0.722403888,0.469897986,S1535,0.465910220322403,False,0.3316977626555801
9851,PRDM14,123462267.4,138802217.2,1.124248081,0.7139574879999999,0.49722539,0.228927107,S512,0.465910220322403,False,0.3316977626555801
2357,CHAF1B,20308613.78,82269243.83,4.050953193,0.08619156,1.0142986859999998,0.58485994,S458,0.46603272535674967,False,0.3315835855785922
9596,POLD3,11426083.38,33611860.57,2.941678215,0.305775244,1.585555627,0.8675144779999999,T277,0.46603272535674967,False,0.3315835855785922
1853,CCDC6,3058920503.0,5511817072.0,1.8018830719999999,0.043777687,0.194613895,0.28294316,S240,0.4670620392795389,False,0.33062542879735285
11728,SENP3,11922166.21,344339.7453,0.028882314,0.302753015,1.491527236,1.732050808,S307,0.4677151697207963,False,0.3300185440979228
7137,MASTL,42939508.2,118775926.1,2.7661221819999997,0.035914335,0.94543468,0.227657849,T519,0.4682021774477612,False,0.32956657088000024
1801,CBX3,2330280.511,8506877.342,3.650580822,0.231818986,1.732050808,0.817848259,S99,0.46902911993799057,False,0.3288001930295052
3499,EAF1,1650748264.0,1583297237.0,0.95913912,0.851031166,0.16392874400000002,0.335298086,S165,0.46902911993799057,False,0.3288001930295052
8135,NELFE,3860933087.0,5166819148.0,1.338230689,0.080187117,0.126196002,0.185620615,S353,0.46902911993799057,False,0.3288001930295052
6329,KRT19,79410093993.0,65129560185.0,0.8201672720000001,0.23141251100000002,0.22994674199999998,0.052556425999999996,M84,0.4692932666472433,False,0.328555676937996
7845,MYSM1,174097361.8,92655241.89,0.532203595,0.503544144,1.001419002,1.019463828,S110,0.4692932666472433,False,0.328555676937996
